,ra,dec,obsid,name,cluster,silhouette_prob,silhouette
3480,13.366204965081238,56.56962717282479,5424,2CXO J005327.8+563410,1,0.5945374379616379,0.18907487592327576
3482,13.382054763408973,-72.37799105811594,7155,2CXO J005331.6-722240,3,0.5333455895916642,0.06669117918332854
3483,13.382054763408973,-72.37799105811594,7327,2CXO J005331.6-722240,2,0.5659461463703505,0.131892292740701
3484,13.461293853311133,35.49671224299408,14895,2CXO J005350.7+352948,4,0.7452636213987773,0.4905272427975546
3485,13.475269576063795,-72.87373437234479,14669,2CXO J005354.0-725225,0,0.5142680771259693,0.028536154251938582
3486,13.530587857861406,73.05238837734412,15062,2CXO J005407.3+730308,0,0.5439434106772603,0.0878868213545205
3487,13.558691121089794,-35.28679833788675,5784,2CXO J005414.0-351712,4,0.7607529235672923,0.5215058471345846
3488,13.560244567032612,-37.4941225356656,12238,2CXO J005414.4-372938,5,0.5520348112501556,0.10406962250031124
3489,13.620771574789615,-72.51858342257847,7155,2CXO J005428.9-723106,4,0.7526192713144554,0.5052385426289108
3490,13.620771574789615,-72.51858342257847,14668,2CXO J005428.9-723106,4,0.7584816886813585,0.5169633773627169
3491,13.631780555606383,-72.30299029856756,15504,2CXO J005431.6-721810,5,0.5681944556078624,0.13638891121572475
3492,13.654933418146754,-72.44382635041453,7155,2CXO J005437.1-722637,2,0.5302621782312237,0.060524356462447394
3493,13.654933418146754,-72.44382635041453,7327,2CXO J005437.1-722637,5,0.5897016068336447,0.17940321366728942
3494,13.659815739252736,-35.25163456494803,5784,2CXO J005438.3-351505,3,0.5564036481490637,0.11280729629812754
3495,13.709727452593825,-37.64707225205568,12238,2CXO J005450.3-373849,1,0.5869588781301681,0.17391775626033631
3496,13.732883385374691,-72.75304208658802,2946,2CXO J005455.8-724510,0,0.5757427656190761,0.15148553123815234
3497,13.732883385374691,-72.75304208658802,15502,2CXO J005455.8-724510,0,0.5270134770390981,0.05402695407819609
3498,13.732883385374691,-72.75304208658802,14669,2CXO J005455.8-724510,1,0.6580606014457026,0.31612120289140516
3500,13.734239330962907,-72.44665802315016,7327,2CXO J005456.2-722647,1,0.6016153084659879,0.20323061693197578
3501,13.743756186763221,26.14503096891832,3233,2CXO J005458.5+260842,2,0.5737061051030405,0.14741221020608103
3502,13.755950469909408,-35.31941883967334,5784,2CXO J005501.4-351909,0,0.5301142004468521,0.06022840089370418
3503,13.787986297610303,26.45398592784649,3233,2CXO J005509.1+262714,0,0.5667737250350992,0.1335474500701984
3506,13.799128921014187,-72.62460929203056,15501,2CXO J005511.7-723728,4,0.5298178108034646,0.059635621606929055
3509,13.826807475689748,-72.64783925143004,14668,2CXO J005518.4-723852,1,0.6433821519153535,0.2867643038307071
3511,13.865414745425142,-72.18300211840183,2948,2CXO J005527.6-721058,2,0.5586351550596117,0.11727031011922331
3512,13.865414745425142,-72.18300211840183,13773,2CXO J005527.6-721058,2,0.5145502711845025,0.029100542369005
3513,13.879611284197551,26.414715111480874,13458,2CXO J005531.1+262452,5,0.5302821622966234,0.060564324593246746
3514,13.879611284197551,26.414715111480874,13459,2CXO J005531.1+262452,3,0.5733989638630347,0.1467979277260694
3515,13.883219494693776,26.55543668245336,3233,2CXO J005531.9+263319,3,0.5090276170834918,0.018055234166983587
3516,13.894191011329895,-72.4762858839029,14671,2CXO J005534.6-722834,5,0.5985953565553778,0.1971907131107556
3517,13.894191011329895,-72.4762858839029,14668,2CXO J005534.6-722834,5,0.6085748784894567,0.21714975697891334
3518,13.89629996501111,-72.48524292332739,15501,2CXO J005535.1-722906,1,0.5100041292397258,0.0200082584794516
3519,13.913193548737581,-35.13664785021566,5784,2CXO J005539.1-350811,2,0.5589519100072415,0.11790382001448303
3520,13.916501016786071,26.384693333373455,13459,2CXO J005539.9+262304,3,0.5839518343785599,0.1679036687571198
3522,13.962746603141682,26.378777080106317,13459,2CXO J005551.0+262243,2,0.5684598952713327,0.13691979054266526
3523,13.962746603141682,26.378777080106317,13458,2CXO J005551.0+262243,5,0.5350892256971309,0.07017845139426186
3524,13.964537156138874,-73.51948014794473,5499,2CXO J005551.4-733110,5,0.5643435187536551,0.1286870375073102
3525,13.975191096980552,-72.70029355743733,14668,2CXO J005554.0-724201,4,0.7585918164765847,0.5171836329531694
3528,13.980975953614347,26.255080396213874,13458,2CXO J005555.4+261518,2,0.5364652060524737,0.07293041210494736
3529,13.980975953614347,26.255080396213874,13459,2CXO J005555.4+261518,5,0.6030656286463776,0.20613125729275505
3532,13.996732930150301,26.38069631528581,13458,2CXO J005559.2+262250,5,0.595321402124419,0.19064280424883792
3533,14.026777385268474,-1.3329782934640573,7918,2CXO J005606.4-011958,2,0.6109622886697812,0.22192457733956245
3534,14.034524429444673,26.48078863109321,3233,2CXO J005608.2+262850,2,0.5889120852374461,0.17782417047489224
3535,14.034524429444673,26.48078863109321,13458,2CXO J005608.2+262850,2,0.6288953111471823,0.2577906222943647
3536,14.034524429444673,26.48078863109321,13459,2CXO J005608.2+262850,5,0.5700549893991442,0.14010997879828854
3537,14.034524429444673,26.48078863109321,15578,2CXO J005608.2+262850,5,0.657322977092063,0.3146459541841261
3539,14.047731694932963,26.460403208698686,13459,2CXO J005611.4+262737,0,0.5856462102249328,0.17129242044986553
3541,14.061031441228124,-72.63207281980995,14668,2CXO J005614.6-723755,1,0.6290199232520594,0.25803984650411876
3542,14.084037903768262,26.470771561201442,13458,2CXO J005620.1+262814,5,0.5187938796382375,0.03758775927647501
3543,14.089419377683896,26.346614721409342,13459,2CXO J005621.4+262047,3,0.5468021107306703,0.09360422146134062
3544,14.106619489518835,-1.2625156717687074,7918,2CXO J005625.5-011545,5,0.5400219425995212,0.08004388519904229
3545,14.121098989421796,26.305269727726845,13459,2CXO J005629.0+261818,5,0.5885432987038203,0.17708659740764046
3546,14.148199294750782,26.472425926636195,15578,2CXO J005635.5+262820,5,0.6573477279385612,0.31469545587712244
3547,14.148199294750782,26.472425926636195,13458,2CXO J005635.5+262820,3,0.550711267064444,0.10142253412888798
3548,14.155923418958025,-1.1882548485125406,7918,2CXO J005637.4-011117,5,0.6173763967888745,0.23475279357774884
3549,14.173313379725755,-72.34072782069748,1881,2CXO J005641.5-722026,3,0.5296759259770748,0.059351851954149513
3550,14.218895682104119,-72.20109814916886,1881,2CXO J005652.5-721203,5,0.5599222480541884,0.11984449610837695
3554,14.332556578491904,-72.42614230429513,13773,2CXO J005719.8-722534,3,0.6091499436926742,0.21829988738534836
3555,14.332556578491904,-72.42614230429513,2948,2CXO J005719.8-722534,0,0.48725929616559666,-0.025481407668806702
3556,14.332556578491904,-72.42614230429513,14671,2CXO J005719.8-722534,2,0.550625214846755,0.10125042969350988
3557,14.332556578491904,-72.42614230429513,15501,2CXO J005719.8-722534,3,0.5228444880603934,0.04568897612078688
3558,14.332556578491904,-72.42614230429513,1881,2CXO J005719.8-722534,1,0.5238295632723239,0.047659126544647726
3559,14.338041662461535,-72.40174832284207,1881,2CXO J005721.1-722406,2,0.5173669084206477,0.03473381684129539
3560,14.338520817309075,-72.39843372328365,1881,2CXO J005721.2-722354,2,0.5173669084206477,0.03473381684129539
3561,14.349829595872222,-72.39911712809666,15504,2CXO J005723.9-722356,1,0.6160591524152457,0.23211830483049123
3562,14.349829595872222,-72.39911712809666,1881,2CXO J005723.9-722356,2,0.5173669084206477,0.03473381684129539
3563,14.362974101570614,-73.42209361204404,5499,2CXO J005727.1-732519,1,0.6136567585688514,0.2273135171377027
3565,14.38644213152952,-72.21727141283039,14671,2CXO J005732.7-721302,3,0.5513513633082007,0.1027027266164013
3566,14.38644213152952,-72.21727141283039,15504,2CXO J005732.7-721302,3,0.5796774795415633,0.1593549590831267
3568,14.399993569613457,-72.32611697805403,13773,2CXO J005735.9-721934,1,0.6760979857322281,0.3521959714644562
3569,14.399993569613457,-72.32611697805403,15504,2CXO J005735.9-721934,1,0.6839715785266309,0.3679431570532618
3570,14.399993569613457,-72.32611697805403,1881,2CXO J005735.9-721934,1,0.6203185084750757,0.2406370169501516
3571,14.401871470617436,30.398834624171293,4156,2CXO J005736.4+302355,2,0.6039043763716663,0.20780875274333258
3572,14.453726588203892,30.352443574326607,4156,2CXO J005748.8+302108,0,0.5854364574837834,0.17087291496756674
3573,14.455051389045366,-61.692774705397355,13479,2CXO J005749.2-614133,2,0.5998791750103524,0.19975835002070474
3575,14.459945477577776,-72.13230068202681,1881,2CXO J005750.3-720756,0,0.5458328579508591,0.09166571590171822
3576,14.482757345096786,30.296117834585175,4156,2CXO J005755.8+301746,2,0.5508716991072783,0.10174339821455652
3578,14.49370889532446,-72.3746470917098,14671,2CXO J005758.4-722228,0,0.6235118986680276,0.2470237973360551
3579,14.49370889532446,-72.3746470917098,15504,2CXO J005758.4-722228,1,0.520281190646279,0.040562381292557875
3580,14.495506849887704,26.89019478210046,6830,2CXO J005758.9+265324,5,0.5750249746035083,0.15004994920701661
3581,14.499703239978203,-27.3572855149944,2245,2CXO J005759.9-272126,4,0.6972574576888915,0.39451491537778305
3582,14.502476853512235,26.984672400053725,6830,2CXO J005800.5+265904,5,0.5214540739051456,0.042908147810291265
3583,14.508243032322014,-61.945359282325924,13479,2CXO J005801.9-615643,3,0.553065172429598,0.10613034485919587
3585,14.560916906148918,26.947886500199346,6830,2CXO J005814.6+265652,2,0.5635656711283907,0.12713134225678144
3586,14.57019214616696,-72.30166113005507,13773,2CXO J005816.8-721805,0,0.5232332638421393,0.046466527684278586
3587,14.57019214616696,-72.30166113005507,15504,2CXO J005816.8-721805,0,0.5142070243661343,0.02841404873226855
3588,14.571176262768745,26.922996460518977,6830,2CXO J005817.0+265522,5,0.6102709940289205,0.22054198805784092
3589,14.594297139308367,26.866280452033816,6830,2CXO J005822.6+265158,3,0.5296747407463638,0.059349481492727486
3591,14.595465144684226,-27.670591579409194,2247,2CXO J005822.9-274014,2,0.5289674155120274,0.05793483102405483
3592,14.595851008563159,26.948077366643883,6830,2CXO J005823.0+265653,5,0.6284380663687731,0.2568761327375462
3593,14.626403590471284,-72.1447840497155,1881,2CXO J005830.3-720841,0,0.4832164783990321,-0.03356704320193579
3596,14.656819961211283,-72.05658822458885,1881,2CXO J005837.6-720323,5,0.6273701812044282,0.25474036240885645
3597,14.658605634660432,26.990591897743194,6830,2CXO J005838.0+265926,5,0.5606305773103338,0.12126115462066757
3599,14.675205443976779,26.977519331201535,6830,2CXO J005842.0+265839,0,0.5546822751654418,0.10936455033088349
3600,14.715542010251284,26.9313650496969,6830,2CXO J005851.7+265552,2,0.5537874871011482,0.10757497420229649
3601,14.723720413088927,-61.746366963532665,13479,2CXO J005853.6-614446,2,0.5360455003567558,0.07209100071351153
3602,14.737300220615452,26.95394233774744,6830,2CXO J005856.9+265714,0,0.5491534078020255,0.0983068156040509
3604,14.754456432248446,-72.22496250063911,1881,2CXO J005901.0-721329,0,0.5314681642439953,0.06293632848799069
3605,14.754456432248446,-72.22496250063911,13773,2CXO J005901.0-721329,0,0.48935878826396767,-0.021282423472064698
3606,14.764299298292485,-72.20668024475692,1881,2CXO J005903.4-721224,0,0.4899977917351588,-0.02000441652968244
3608,14.772979254967026,0.11436708712789834,2179,2CXO J005905.5+000651,5,0.5153324946299725,0.030664989259945118
3610,14.82677231308628,-1.025723661692939,16227,2CXO J005918.4-010132,3,0.6357285550613884,0.2714571101227768
3619,14.860798390290881,-72.1649712303161,13773,2CXO J005926.5-720953,5,0.5641976493332254,0.1283952986664508
3620,14.896092502691033,-72.03636757368444,1881,2CXO J005935.0-720210,3,0.6101015601113899,0.22020312022277985
3622,14.920173881618268,-33.71528097255448,9555,2CXO J005940.8-334255,0,0.62955079629329,0.25910159258658005
3623,14.946738327815297,-33.71893983366901,9555,2CXO J005947.2-334308,5,0.5308927362685955,0.06178547253719101
3624,14.960671720454854,-7.582798225985778,12979,2CXO J005950.5-073458,0,0.47296821927710986,-0.054063561445780325
3626,15.039129381500345,-33.625504707867634,9555,2CXO J010009.3-333731,5,0.5139937071598396,0.027987414319679285
3627,15.04199875779716,60.87064699636311,8892,2CXO J010010.0+605214,0,0.5026021235478858,0.005204247095771631
3632,15.065563728092059,-72.0786664711538,1881,2CXO J010015.7-720443,3,0.5784069771132977,0.15681395422659533
3633,15.084070065518972,-21.622177336445993,13442,2CXO J010020.1-213719,5,0.5271875404638316,0.05437508092766323
3634,15.084070065518972,-21.622177336445993,13443,2CXO J010020.1-213719,5,0.6338203673922108,0.26764073478442163
3640,15.11441617424731,-33.853257412390164,4705,2CXO J010027.4-335111,4,0.7296140462079188,0.4592280924158377
3641,15.11441617424731,-33.853257412390164,4711,2CXO J010027.4-335111,5,0.618049362051076,0.23609872410215188
3642,15.11441617424731,-33.853257412390164,4717,2CXO J010027.4-335111,5,0.5247536578547943,0.04950731570958864
3643,15.11441617424731,-33.853257412390164,4701,2CXO J010027.4-335111,2,0.5401995966004197,0.08039919320083942
3644,15.11441617424731,-33.853257412390164,4718,2CXO J010027.4-335111,3,0.4888871099716099,-0.022225780056780206
3645,15.11441617424731,-33.853257412390164,4704,2CXO J010027.4-335111,5,0.6307724516451957,0.2615449032903913
3646,15.11441617424731,-33.853257412390164,4716,2CXO J010027.4-335111,2,0.5791993579618067,0.15839871592361335
3647,15.11441617424731,-33.853257412390164,4703,2CXO J010027.4-335111,2,0.56374905739213,0.12749811478425987
3648,15.11441617424731,-33.853257412390164,4708,2CXO J010027.4-335111,5,0.5817446715324686,0.1634893430649372
3649,15.11441617424731,-33.853257412390164,4714,2CXO J010027.4-335111,2,0.5652098031959616,0.1304196063919231
3650,15.136823472582364,-33.64235626610737,9555,2CXO J010032.8-333832,4,0.5936114878121705,0.18722297562434118
3651,15.136987445993555,-70.8095088133968,4529,2CXO J010032.8-704834,2,0.5316140668685408,0.06322813373708176
3654,15.145687736604714,-47.86775541668248,13898,2CXO J010034.9-475203,0,0.5884378464462598,0.17687569289251978
3656,15.156772593778328,-72.7448200615949,11821,2CXO J010037.6-724441,5,0.6383436226579229,0.2766872453158457
3658,15.170063761785343,-22.059695576587288,14345,2CXO J010040.8-220334,5,0.6619657934286618,0.3239315868573235
3661,15.179340835594019,-72.19270093605508,445,2CXO J010043.0-721133,5,0.5646979687678458,0.1293959375356916
3662,15.179340835594019,-72.19270093605508,1543,2CXO J010043.0-721133,2,0.5054922292640643,0.010984458528128786
3663,15.179340835594019,-72.19270093605508,444,2CXO J010043.0-721133,5,0.6030042256687471,0.2060084513374943
3664,15.179340835594019,-72.19270093605508,6054,2CXO J010043.0-721133,2,0.503664663975256,0.007329327950512022
3665,15.179340835594019,-72.19270093605508,3524,2CXO J010043.0-721133,2,0.5011327918359708,0.0022655836719415747
3666,15.179340835594019,-72.19270093605508,4620,2CXO J010043.0-721133,3,0.5541562975131078,0.10831259502621551
3667,15.179340835594019,-72.19270093605508,1542,2CXO J010043.0-721133,3,0.5095278405989329,0.019055681197865756
3668,15.179340835594019,-72.19270093605508,2862,2CXO J010043.0-721133,2,0.5121483042926361,0.02429660858527222
3669,15.179340835594019,-72.19270093605508,5140,2CXO J010043.0-721133,5,0.5730542534104105,0.14610850682082102
3670,15.179340835594019,-72.19270093605508,140,2CXO J010043.0-721133,5,0.6277970988984058,0.25559419779681164
3671,15.179340835594019,-72.19270093605508,5138,2CXO J010043.0-721133,2,0.5007811302410335,0.001562260482067011
3672,15.179340835594019,-72.19270093605508,5137,2CXO J010043.0-721133,5,0.5880445327018099,0.17608906540361988
3676,15.197279814393767,-21.40849844413828,13449,2CXO J010047.3-212430,3,0.5662510870114634,0.13250217402292677
3677,15.197279814393767,-21.40849844413828,14338,2CXO J010047.3-212430,2,0.5347952793876686,0.06959055877533711
3682,15.218850354191602,-22.10203811969796,13452,2CXO J010052.5-220607,2,0.6099748986702995,0.21994979734059916
3683,15.232236657685178,-21.891567561941965,13443,2CXO J010055.7-215329,4,0.7026304579768007,0.4052609159536014
3684,15.232236657685178,-21.891567561941965,13442,2CXO J010055.7-215329,5,0.536196540734471,0.07239308146894195
3685,15.232236657685178,-21.891567561941965,13452,2CXO J010055.7-215329,2,0.5936700641288346,0.18734012825766916
3686,15.232236657685178,-21.891567561941965,12177,2CXO J010055.7-215329,3,0.4963588963735722,-0.007282207252855558
3688,15.244583229821046,-22.063206715774218,13445,2CXO J010058.6-220347,3,0.49498454138018944,-0.010030917239621127
3691,15.250277081020215,-22.05915537569702,13445,2CXO J010100.0-220332,3,0.49498454138018944,-0.010030917239621127
3692,15.250277081020215,-22.05915537569702,14345,2CXO J010100.0-220332,2,0.5700586187582223,0.14011723751644461
3694,15.261702141004093,-21.99761496456415,13457,2CXO J010102.8-215951,2,0.5172190254192515,0.03443805083850299
3695,15.261702141004093,-21.99761496456415,13452,2CXO J010102.8-215951,1,0.5270812446519856,0.05416248930397116
