,angDist,main_type,col1,ra.1,dec.1,obsid,name,cluster,silhouette_prob,silhouette
27555,0.150735,LMXB,17801,151.31594395145646,-7.72022177249015,13820,2CXO J100515.8-074312,2,0.4937411055367697,-0.0125177889264605
27556,0.150735,LMXB,17802,151.31594395145646,-7.72022177249015,13822,2CXO J100515.8-074312,5,0.5443334501109457,0.0886669002218914
27557,0.150735,LMXB,17803,151.31594395145646,-7.72022177249015,13821,2CXO J100515.8-074312,3,0.506171735303187,0.012343470606374
27558,0.074461,LMXB,17804,151.31874624767175,-7.708353680039749,13817,2CXO J100516.4-074230,3,0.5098308505287474,0.0196617010574948
27560,0.074461,LMXB,17805,151.31874624767175,-7.708353680039749,13821,2CXO J100516.4-074230,1,0.554941808543711,0.109883617087422
27562,0.074461,LMXB,17806,151.31874624767175,-7.708353680039749,13822,2CXO J100516.4-074230,5,0.5347199135660227,0.0694398271320452
27564,0.074461,LMXB,17807,151.31874624767175,-7.708353680039749,13820,2CXO J100516.4-074230,2,0.5363283280169933,0.0726566560339864
27566,0.279196,LMXB,17808,151.3196429733165,-7.721616447213697,13821,2CXO J100516.7-074317,2,0.5626290282449092,0.1252580564898184
27567,0.279196,LMXB,17809,151.3196429733165,-7.721616447213697,13822,2CXO J100516.7-074317,2,0.5815581269910219,0.163116253982044
27568,0.279196,LMXB,17810,151.3196429733165,-7.721616447213697,13817,2CXO J100516.7-074317,5,0.5637380787788888,0.1274761575577776
27569,0.279196,LMXB,17811,151.3196429733165,-7.721616447213697,13820,2CXO J100516.7-074317,2,0.5328189684278533,0.0656379368557064
27570,0.279196,LMXB,17812,151.3196429733165,-7.721616447213697,14383,2CXO J100516.7-074317,2,0.5242070033279738,0.0484140066559475
27571,0.16766,GlCl?,17813,151.3214876626771,-7.721977617438639,13817,2CXO J100517.1-074319,5,0.5406587528364908,0.0813175056729815
27573,0.16766,GlCl?,17814,151.3214876626771,-7.721977617438639,13820,2CXO J100517.1-074319,2,0.5391885522652247,0.0783771045304493
27575,0.16766,GlCl?,17815,151.3214876626771,-7.721977617438639,14383,2CXO J100517.1-074319,3,0.5277330908307942,0.0554661816615884
27577,0.16766,GlCl?,17816,151.3214876626771,-7.721977617438639,13822,2CXO J100517.1-074319,2,0.4955081126626888,-0.0089837746746224
27579,0.16766,GlCl?,17817,151.3214876626771,-7.721977617438639,13821,2CXO J100517.1-074319,2,0.5665579929418302,0.1331159858836603
27581,0.167356,LMXB,17819,151.32195875220862,-7.73122585745369,14383,2CXO J100517.2-074352,5,0.5143781669986797,0.0287563339973593
27585,0.167356,LMXB,17820,151.32195875220862,-7.73122585745369,13820,2CXO J100517.2-074352,2,0.51537833996658,0.0307566799331599
27589,0.167356,LMXB,17821,151.32195875220862,-7.73122585745369,13821,2CXO J100517.2-074352,5,0.5973730142128884,0.1947460284257768
27593,1.028772,QSO,17828,151.34958423056662,41.12919058845649,14497,2CXO J100523.9+410745,3,0.5314511458456866,0.0629022916913733
27594,1.028772,QSO,17829,151.34958423056662,41.12919058845649,11548,2CXO J100523.9+410745,3,0.5583124494853123,0.1166248989706246
27595,1.103172,AGN,17830,151.35533249842115,-7.863880965405336,14383,2CXO J100525.2-075149,2,0.5417381477695374,0.0834762955390748
27596,0.12957,AGN,17832,151.3558662774813,-7.727427154398184,13820,2CXO J100525.4-074338,5,0.6117014873173102,0.2234029746346205
27597,0.258025,AGN,17838,151.36371337411651,-7.701317071750943,2040,2CXO J100527.2-074204,5,0.6049393778958231,0.209878755791646
27598,0.258025,AGN,17839,151.36371337411651,-7.701317071750943,13820,2CXO J100527.2-074204,2,0.6017885349808556,0.2035770699617111
27599,0.258025,AGN,17840,151.36371337411651,-7.701317071750943,13822,2CXO J100527.2-074204,5,0.6069872801510937,0.2139745603021873
27600,0.258025,AGN,17841,151.36371337411651,-7.701317071750943,13819,2CXO J100527.2-074204,2,0.5115066494846587,0.0230132989693175
27601,0.258025,AGN,17842,151.36371337411651,-7.701317071750943,13821,2CXO J100527.2-074204,5,0.5363372198385353,0.0726744396770705
27602,0.258025,AGN,17843,151.36371337411651,-7.701317071750943,13817,2CXO J100527.2-074204,3,0.5964652574599194,0.1929305149198387
27603,0.157475,GlCl?,17847,151.36419890360418,-7.721119329186044,14384,2CXO J100527.4-074316,3,0.5191860216077243,0.0383720432154486
27605,0.157475,GlCl?,17848,151.36419890360418,-7.721119329186044,13817,2CXO J100527.4-074316,2,0.509405019328528,0.0188100386570559
27607,0.157475,GlCl?,17849,151.36419890360418,-7.721119329186044,13819,2CXO J100527.4-074316,3,0.5321297110436631,0.0642594220873263
27609,0.157475,GlCl?,17850,151.36419890360418,-7.721119329186044,12095,2CXO J100527.4-074316,2,0.5247548891963801,0.0495097783927603
27611,0.157475,GlCl?,17851,151.36419890360418,-7.721119329186044,13820,2CXO J100527.4-074316,2,0.5645428702279041,0.129085740455808
27613,0.157475,GlCl?,17852,151.36419890360418,-7.721119329186044,13822,2CXO J100527.4-074316,4,0.5340003790136932,0.0680007580273863
27615,0.157475,GlCl?,17853,151.36419890360418,-7.721119329186044,13821,2CXO J100527.4-074316,5,0.554385089197874,0.108770178395748
27617,0.366109,AGN,17854,151.39414597335394,-7.638045779622608,13820,2CXO J100534.5-073816,0,0.4922882869128661,-0.0154234261742677
27618,0.366109,AGN,17855,151.39414597335394,-7.638045779622608,13821,2CXO J100534.5-073816,1,0.5344015614984932,0.0688031229969862
27619,0.366109,AGN,17856,151.39414597335394,-7.638045779622608,13817,2CXO J100534.5-073816,1,0.6213434366654688,0.2426868733309376
27620,0.901229,AGN,17857,151.39435961446412,-7.810735055051675,12095,2CXO J100534.6-074838,5,0.5708236707985839,0.1416473415971677
27621,0.814731,AGN,17858,151.4220611031813,-7.699571958340164,13820,2CXO J100541.2-074158,5,0.5112192655290898,0.0224385310581796
27622,0.814731,AGN,17859,151.4220611031813,-7.699571958340164,12095,2CXO J100541.2-074158,3,0.517048135831269,0.0340962716625379
27623,0.814731,AGN,17860,151.4220611031813,-7.699571958340164,13821,2CXO J100541.2-074158,5,0.5273221162468178,0.0546442324936356
27624,0.847265,AGN,17861,151.42409020898032,-7.605602471082178,12095,2CXO J100541.7-073620,3,0.4946913768023592,-0.0106172463952815
27625,0.847265,AGN,17862,151.42409020898032,-7.605602471082178,13820,2CXO J100541.7-073620,3,0.5243353034443414,0.0486706068886827
27626,0.847265,AGN,17863,151.42409020898032,-7.605602471082178,13822,2CXO J100541.7-073620,5,0.5314882362822873,0.0629764725645744
27627,0.847265,AGN,17864,151.42409020898032,-7.605602471082178,13817,2CXO J100541.7-073620,5,0.5244089440700439,0.0488178881400877
27628,0.847265,AGN,17865,151.42409020898032,-7.605602471082178,13819,2CXO J100541.7-073620,5,0.576028787256399,0.152057574512798
27629,0.847265,AGN,17866,151.42409020898032,-7.605602471082178,13821,2CXO J100541.7-073620,5,0.612948017859796,0.225896035719592
27630,0.473002,AGN,17867,151.43324392031457,-7.622489534481884,13822,2CXO J100543.9-073720,5,0.5178846857514802,0.0357693715029603
27631,0.473002,AGN,17868,151.43324392031457,-7.622489534481884,13819,2CXO J100543.9-073720,2,0.5261250082796095,0.052250016559219
27632,0.473002,AGN,17869,151.43324392031457,-7.622489534481884,13821,2CXO J100543.9-073720,2,0.5780665225390077,0.1561330450780153
27633,0.473002,AGN,17870,151.43324392031457,-7.622489534481884,13820,2CXO J100543.9-073720,5,0.5954923930807855,0.190984786161571
27634,0.473002,AGN,17871,151.43324392031457,-7.622489534481884,13817,2CXO J100543.9-073720,5,0.5677284450335128,0.1354568900670256
27635,0.571885,AGN,17891,151.49944898266813,-8.0284487703145,13817,2CXO J100559.8-080142,0,0.5840997283277076,0.1681994566554153
27636,0.571885,AGN,17892,151.49944898266813,-8.0284487703145,13822,2CXO J100559.8-080142,0,0.5444823580980791,0.0889647161961581
27637,0.190537,BLLac,17893,151.50724209292457,34.90285640912316,10249,2CXO J100601.7+345410,0,0.6142560438624208,0.2285120877248416
27638,0.239603,QSO,17911,151.61619035122618,32.038736946667754,5819,2CXO J100627.8+320219,2,0.5713822110418021,0.1427644220836042
27639,0.294845,BLLac,17919,151.735307905671,34.912633270975334,10249,2CXO J100656.4+345445,2,0.5589535286477119,0.1179070572954238
27641,0.300326,Radio,17928,151.85379618304506,34.74347329664768,10252,2CXO J100724.9+344436,5,0.6646740275660834,0.3293480551321667
27642,0.203857,Seyfert_1,17929,151.85878643239403,12.815635418389435,5606,2CXO J100726.1+124856,0,0.4952036691401958,-0.0095926617196083
27643,0.58655,QSO,17930,151.86553807636847,12.995120040643428,5606,2CXO J100727.7+125942,3,0.5114491525044103,0.0228983050088204
27644,0.231154,QSO,17931,151.874166536316,12.682140904089266,5606,2CXO J100729.7+124055,5,0.5761289523767319,0.1522579047534638
27645,1.622322,QSO,17933,151.98553028531956,13.025755024613597,5606,2CXO J100756.5+130132,3,0.55481690335788,0.1096338067157601
27646,2.793146,X,17935,152.06243024357673,12.708416467552423,5606,2CXO J100814.9+124230,2,0.5189104609511344,0.0378209219022686
27647,1.83155,BClG,17946,152.29434843224408,11.588252948715851,13390,2CXO J100910.6+113517,2,0.5492244932905687,0.0984489865811372
27648,1.83155,BClG,17947,152.29434843224408,11.588252948715851,925,2CXO J100910.6+113517,5,0.5831160893625681,0.1662321787251361
27649,0.679571,HMXB,17950,152.44572935978067,-58.2934105965886,14639,2CXO J100946.9-581736,1,0.6652838530972225,0.3305677061944448
27650,0.072917,HMXB,17954,152.54942368170305,-56.925561020471726,7519,2CXO J101011.8-565532,0,0.5442804477891199,0.0885608955782397
27651,0.423746,QSO,17956,152.6286672023415,-12.605854516207982,926,2CXO J101030.8-123621,3,0.5527469549465994,0.1054939098931988
27652,0.529995,GinCl,17960,152.66403839878,-12.737379423014891,926,2CXO J101039.3-124414,3,0.5543203935414969,0.1086407870829937
27653,0.07362,Seyfert_1,17969,153.19414112351546,6.267955401013669,13859,2CXO J101246.5+061604,1,0.6114157400917344,0.2228314801834688
27654,0.583776,Seyfert_1,17970,153.3119021192514,-0.8761737696549369,15166,2CXO J101314.8-005234,3,0.5333959647385756,0.0667919294771512
27655,1.786226,Seyfert_1,17971,153.32157910842682,-1.1827523160932376,8258,2CXO J101317.1-011057,3,0.521423091579506,0.0428461831590119
27656,0.062874,Candidate_YSO,17974,153.88118822325794,-57.93233830826211,7423,2CXO J101531.4-575556,2,0.4998533170675052,-0.00029336586498948566
27657,0.137378,Seyfert_2,17975,154.0779940508139,-33.56381389617979,1592,2CXO J101618.7-333349,5,0.5121308664035908,0.0242617328071816
27658,0.137378,Seyfert_2,17976,154.0779940508139,-33.56381389617979,4908,2CXO J101618.7-333349,5,0.6077871139592294,0.2155742279184586
27659,0.34202,Pulsar,17978,154.0885698019381,-58.95315709584956,3855,2CXO J101621.2-585711,0,0.5443664644889773,0.0887329289779546
27660,0.457837,QSO,17979,154.09839854426104,38.98167123736685,903,2CXO J101623.6+385854,2,0.5163902375425812,0.0327804750851623
27661,0.125453,Star,17980,154.09852931045555,-58.92853779175064,3855,2CXO J101623.6-585542,1,0.5805951806862362,0.1611903613724723
27662,0.357194,Seyfert_2,17983,154.22360602309516,73.40074088345973,1615,2CXO J101653.6+732402,3,0.4964626553432695,-0.0070746893134608
27663,0.621812,X,17989,154.26771258072677,-46.31429014318165,11031,2CXO J101704.2-461851,5,0.5228460124677421,0.0456920249354841
27665,1.65809,QSO,17990,154.2899859212232,21.940435780089167,2760,2CXO J101709.5+215625,3,0.5797962400826185,0.1595924801652371
27666,0.169836,QSO,17993,154.3499617255867,-20.782923209079872,5193,2CXO J101723.9-204658,5,0.5833413264910698,0.1666826529821397
27669,0.244091,X,17995,154.42276799306762,41.51428891354284,1520,2CXO J101741.4+413051,2,0.5099936912946917,0.0199873825893834
27670,0.489551,X,17999,154.46075299622248,-46.35920804175568,11031,2CXO J101750.5-462133,0,0.5253549912445076,0.050709982489015
27671,0.93648,QSO,18001,154.51551634582574,39.213122945827216,903,2CXO J101803.7+391247,2,0.5424462344312344,0.0848924688624688
27672,1.251522,X,18003,154.5234442680371,21.8323196218825,2760,2CXO J101805.6+214956,5,0.5129074285965506,0.025814857193101
27674,2.057719,Galaxy,18004,154.53667927568063,38.92714231101704,903,2CXO J101808.8+385537,2,0.5500852136883877,0.1001704273767754
27675,0.110438,Galaxy,18006,154.54117907891123,21.93143109869545,2760,2CXO J101809.8+215553,5,0.583946265583375,0.16789253116675
27677,2.230317,X,18007,154.54943427685942,-46.47682778842161,11031,2CXO J101811.8-462836,5,0.624233437104819,0.248466874209638
27678,1.042812,X,18011,154.55441085369625,-46.24679888295875,11031,2CXO J101813.0-461448,2,0.6035112405284079,0.2070224810568157
27680,0.427667,ULX?,18012,154.5956821810487,41.46166924402685,1520,2CXO J101822.9+412742,3,0.5034525085353339,0.0069050170706677
27681,1.677767,Seyfert_2,18015,154.68021249471224,41.58754154787142,1520,2CXO J101843.2+413515,5,0.5515624547883583,0.1031249095767166
27682,0.133804,Star,18018,154.7316808741541,-58.94608962689713,16560,2CXO J101855.6-585645,0,0.5680929579692537,0.1361859159385076
27684,0.491225,X,18020,154.736461977884,41.383125629974,1520,2CXO J101856.7+412259,2,0.565864571035313,0.1317291420706259
27685,1.448198,QSO,18021,154.83718217799242,48.559192114642286,9327,2CXO J101920.9+483333,2,0.5173776186686292,0.0347552373372584
27686,1.339498,QSO,18022,154.89626535524997,48.54055253421926,9327,2CXO J101935.1+483225,3,0.5622526010280396,0.1245052020560792
27687,0.131519,Star,18024,154.91717897107594,-58.09632711799959,6577,2CXO J101940.1-580546,5,0.5904132342587834,0.1808264685175668
27688,0.063051,QSO,18027,154.9907971433845,45.49700937110109,9551,2CXO J101957.7+452949,3,0.5076061936833786,0.0152123873667571
27689,2.85021,Star,18028,154.99663734922865,45.56758012171049,9551,2CXO J101959.1+453403,3,0.5547654977539483,0.1095309955078967
27690,2.982665,PM*,18030,155.18291074070953,8.239417049089525,7808,2CXO J102043.8+081421,4,0.7440522977755585,0.488104595551117
27691,0.185178,QSO,18033,155.22571750712734,25.461726408705385,5792,2CXO J102054.1+252742,5,0.6002875032872055,0.2005750065744109
27692,0.138042,QSO,18036,155.44775975130256,13.147362215312382,4107,2CXO J102147.4+130850,2,0.5588158459163378,0.1176316918326755
27693,0.109441,Seyfert_1,18037,155.4494286808413,13.207845674618431,4107,2CXO J102147.8+131228,5,0.584683323678218,0.1693666473564359
27694,0.081262,QSO,18038,155.46873935210783,13.196259794086934,4107,2CXO J102152.4+131146,3,0.5162800639763694,0.0325601279527388
27695,2.918406,ClG,18040,155.48241601861582,34.68397187884023,12818,2CXO J102155.7+344102,3,0.6130283438738053,0.2260566877476106
27697,0.156193,Radio,18043,155.6014705592679,38.584719796514406,6942,2CXO J102224.3+383504,2,0.52745744040799,0.0549148808159799
27698,0.895268,QSO,18044,155.64310996047993,38.63988403760512,6942,2CXO J102234.3+383823,3,0.5118435685691551,0.0236871371383103
27699,0.976612,X,18047,155.70590034001123,4.134485853728104,909,2CXO J102249.4+040804,5,0.544689892612899,0.089379785225798
27700,0.14061,X,18050,155.76181841223956,-57.76854509439192,3501,2CXO J102302.8-574606,1,0.624629486472023,0.2492589729440459
27701,0.838262,X,18051,155.76853927506545,4.2410036424229975,909,2CXO J102304.4+041427,4,0.54811082615961,0.0962216523192201
27702,2.874863,Em*,18054,155.84648070808635,-58.00608817828441,3501,2CXO J102323.1-580021,2,0.5390891206291023,0.0781782412582045
27703,0.267888,GinPair,18055,155.86256031037362,19.898590805197863,1616,2CXO J102327.0+195354,1,0.5296616824057025,0.059323364811405
27704,0.025844,Candidate_YSO,18061,155.94763326215968,-57.79884727509392,3501,2CXO J102347.4-574755,0,0.5349926098046809,0.0699852196093617
27705,0.045381,LMXB,18062,155.94868204737224,0.6447116358917271,11075,2CXO J102347.6+003840,4,0.5421520460078173,0.0843040920156346
27706,0.460598,Seyfert_1,18065,155.9518249049196,4.09817961242398,9371,2CXO J102348.4+040553,2,0.5945179719518712,0.1890359439037424
27707,0.279103,QSO,18068,155.9621828678528,4.261681600757623,9371,2CXO J102350.9+041542,2,0.5625883738685109,0.1251767477370218
27708,0.279103,QSO,18069,155.9621828678528,4.261681600757623,909,2CXO J102350.9+041542,5,0.5744630526798146,0.148926105359629
27709,0.165509,Star,18070,155.99023753123447,-57.76319423300858,12151,2CXO J102357.6-574547,0,0.604559098008725,0.2091181960174498
27712,0.356742,Star,18071,155.99081932372053,-57.76491465687329,12151,2CXO J102357.7-574553,0,0.604559098008725,0.2091181960174498
27716,0.025989,EB*,18073,155.99170487018603,-57.76359703283079,12151,2CXO J102358.0-574548,0,0.604559098008725,0.2091181960174498
27721,0.025989,EB*,18074,155.99170487018603,-57.76359703283079,3501,2CXO J102358.0-574548,0,0.5929042486032919,0.1858084972065839
27726,0.025989,EB*,18075,155.99170487018603,-57.76359703283079,6411,2CXO J102358.0-574548,1,0.5408617950027783,0.0817235900055565
27731,0.177268,Star,18076,155.99321142390886,-57.7648088025042,12151,2CXO J102358.3-574553,0,0.604559098008725,0.2091181960174498
27734,0.426089,Star,18078,156.0049544836562,-57.75863458279709,3501,2CXO J102401.1-574531,3,0.535485469218438,0.0709709384368759
27755,0.426089,Star,18079,156.0049544836562,-57.75863458279709,6410,2CXO J102401.1-574531,2,0.5233188882880004,0.0466377765760009
27776,0.426089,Star,18080,156.0049544836562,-57.75863458279709,6411,2CXO J102401.1-574531,0,0.4981659422071198,-0.0036681155857602
27797,0.150988,Star,18082,156.00651329127277,-57.756360826598765,6410,2CXO J102401.5-574522,1,0.686327693347684,0.3726553866953679
27805,0.200624,Star,18083,156.0066164795628,-57.75777290361437,12151,2CXO J102401.5-574527,0,0.4812555519256379,-0.0374888961487241
27822,0.154702,Star,18084,156.00731450092155,-57.75685712758087,12151,2CXO J102401.7-574524,0,0.4812555519256379,-0.0374888961487241
27833,0.096475,Star,18085,156.0073605716733,-57.75782522630903,12151,2CXO J102401.7-574528,0,0.4812555519256379,-0.0374888961487241
27851,0.223401,Candidate_YSO,18086,156.00725664369952,-57.75886473191803,12151,2CXO J102401.7-574531,0,0.4812555519256379,-0.0374888961487241
27868,0.273423,Star,18087,156.00750244305368,-57.743029873021946,12151,2CXO J102401.8-574434,0,0.5349226586556006,0.0698453173112012
27876,0.122853,Star,18088,156.00751818696324,-57.75715122280759,12151,2CXO J102401.8-574525,0,0.4812555519256379,-0.0374888961487241
27891,0.099238,Star,18089,156.00789272277075,-57.75768341178612,12151,2CXO J102401.8-574527,0,0.4812555519256379,-0.0374888961487241
