col1,name_1,obsid,region_id,theta,ra,dec,significance,likelihood,src_area_b,flux_aper_b,hard_hm,hard_hs,hard_ms,powlaw_gamma,bb_kt,var_prob_b,var_sigma_b,var_mean_b,var_min_b,var_max_b,var_prob_h,var_sigma_h,var_mean_h,var_min_h,var_max_h,var_prob_m,var_sigma_m,var_mean_m,var_min_m,var_max_m,var_prob_s,var_sigma_s,var_mean_s,var_min_s,var_max_s,ks_prob_b,ks_prob_h,ks_prob_m,ks_prob_s,kp_prob_b,kp_prob_h,kp_prob_m,kp_prob_s,gti_start,gti_stop,gti_elapse,cluster,prob_0,prob_1,prob_2,prob_3,prob_4,prob_5,main_id,ra_x,dec_x,coo_err_maj,coo_err_min,coo_err_angle,nbref,ra_sexa,dec_sexa,main_type,other_types,radvel,redshift,sp_type,morph_type,plx,pmra,pmdec,size_maj,size_min,size_angle,B,V,R_x,J,H,K,u,g,r_xa,i,z,angDist,name_2,class,GroupID,GroupSize
26294,2CXO J135210.7+331833,4867,74,17.14466449199353,208.04495292823447,33.30937580887048,10.149608666348353,312.28238436874193,11899.88977712817,4.589243108278E-13,0.40099937539038,0.053716427232979,-0.34978138663335,1.68343,0.30722,1.0,0.03340775577636913,0.05433642589040513,0.02944162862127378,0.18792928554991958,1.0,0.022244432863516603,0.03128692780865051,0.015851312984550014,0.11149820912290566,0.99999992732557,0.005049643707056024,0.010118243397281205,0.004939599000523892,0.02660059825915548,0.94013289558207,0.001865439990376693,0.01300005486577053,0.011134614875393837,0.014865494856147222,1.0,1.0,0.9999975779890203,0.999370985578844,1.0,1.0,0.9999568801786349,0.9961341074288794,2.0282323635583E8,2.0286064296617E8,37406.6103399992,0,1.0,0.0,7.483873453119012E-49,0.0,1.887986690689359E-15,4.1436352786527166E-160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2CXO J135210.7+331833,QSO,,
26779,2CXO J140515.6+542458,6152,79,15.60824987490674,211.31519122740235,54.41613634345601,30.123330712456042,2577.0442883487126,8.704894469289565,3.3357352355441E-13,0.33603997501562,0.13366645846346,-0.21111805121799,1.69102,0.458127,1.0,0.045449435710716884,0.05721988098230653,0.027166907583502025,0.1772198832761204,1.0,0.028121045712447116,0.03167095362817495,0.013529593075478765,0.1032247660232746,0.99999995633578,0.00597680316810425,0.010744906518584745,0.005896741817772482,0.02605033044783363,1.0,0.00798811122628991,0.013445305697798515,0.006830378347135073,0.036853852143935446,1.0,1.0,0.9999999999764898,0.9999999999999994,1.0,1.0,0.9999999991186584,0.9999999999999846,2.16198274184E8,2.1624444058383E8,46166.39983001351,0,1.0,0.0,4.385010521685525E-43,0.0,2.2644799431279562E-15,7.856257057994961E-118,2E  3186,211.3149486526,54.4161255145,0.001,0.001,90.0,28,14 05 15.58768,+54 24 58.0519,Seyfert_1,AGN|Sy1|X  |QSO|Sy1|AGN|G  |X,23944.1679,0.08333,,,,3.04,0.67,,,,18.24,17.6,,,,,19.51,18.005,17.194,16.773,16.505,0.509643,2CXO J140515.6+542458,GALAXY,136,3
27545,2CXO J142637.7+352706,3482,365,14.97310233941408,216.65710610581925,35.451922422264964,10.167712306651861,218.40366730382254,67.4152869883314,5.4326903605054E-14,0.13241723922548,-0.29731417863835,-0.40224859462836,2.03408,0.307933,1.0,0.007822939414410975,0.011711252743587308,0.005983185724786897,0.0368072657927307,1.0,0.0056140357755289656,0.005258622536068357,0.0016594380279302866,0.022115224579531922,0.6623095028356,4.647696990305057E-4,0.002493847992848034,0.002112578221646168,0.0033846575886310694,0.77481050174936,0.005131135306593587,0.004457700403333173,9.081097520585823E-4,0.04613845770550653,0.9999999999999999,1.0,0.9964576916462738,0.9979987052069181,0.999999999999995,1.0,0.965186971871958,0.976372336266002,1.3998300206921E8,1.4004266286898E8,59660.7997699976,0,0.9999998041694816,0.0,9.222479802814236E-51,0.0,1.9583051687751382E-7,6.370182401584718E-103,CXOMP J142637.6+352706,216.6573416667,35.4519416667,,,172.0,4,"14 26 37.762  ","+35 27 06.99  ",QSO,G  |QSO|X  |X,203060.2503,1.28,,,,,,,,,,,20.37,,,18.01,21.018,21.156,20.75,20.918,21.035,0.694264,2CXO J142637.7+352706,QSO,,
47,2CXO J000622.6-000424,4096,6,13.12354231070003,1.594324511113598,-0.07357303251626,25.417400176896663,3644.3684032004307,126.46512445583625,6.8076611233293E-13,0.28357276702061,-0.10993129294191,-0.38101186758276,1.49267,0.592711,0.056875365214131,1.556873152746175E-4,0.06319627995159585,0.0629924437988287,0.06338463618207406,0.12781948173897,4.169357516277777E-4,0.021364285972473033,0.02090872862425122,0.0219471259677112,0.33674462702208,0.0013516892187745097,0.0154552632480114,0.014153709845567741,0.017324011273582327,0.076557198454945,1.0910154105676578E-4,0.02637313821391822,0.026236624281346498,0.02646975078008309,0.48845732697431,0.88757891265389,0.96359559165215,0.07702265578163003,0.5879082107434099,0.78585343614796,0.87361624000582,0.32098835603694,1.7619967817091E8,1.7620418697089E8,4508.79997998476,1,0.0,0.9999999519522913,4.662937650544104E-8,1.4153380748112105E-9,2.248531968913757E-12,7.414333623814959E-13,4C -00.01,1.5941994111,-0.0734485672,0.001,0.001,90.0,183,00 06 22.60786,-00 04 24.4148,QSO,QSO|X  |X  |QSO|cm |QSO|G  |Rad|*  |Q?,183418.3967,1.0377,,,1.2502,-1.94,-2.59,,,,20.14,19.35,,19.303,19.016,18.748,20.05,19.985,19.537,19.545,19.54,0.635291,2CXO J000622.6-000424,QSO,1,2
48,2CXO J000622.6-000424,5617,10,7.957791075332244,1.594324511113598,-0.07357303251626,25.417400176896663,3644.3684032004307,1.6654279034760293,6.7803323107104E-13,0.098688319800125,-0.10618363522798,-0.20362273579013,1.62736,0.641064,0.04544888802175,3.380270770344043E-5,0.05053376489238536,0.050499962184681925,0.050567567600088806,0.072849686776886,2.89177155019249E-5,0.017881631189375413,0.01785271347387349,0.017910548904877338,0.066375355727894,7.934775548966433E-6,0.01910287847469654,0.019094943699147573,0.019110813250245506,0.052872981485495,1.9527285485964985E-5,0.013549467604752872,0.013524639892816985,0.013576433396637761,0.26502710849829003,0.20414352730686003,0.51743208331567,0.33236374777497,0.07642075317413999,0.15736555071674996,0.28422432555744004,0.75247509401386,2.3894379495517E8,2.3896094324328E8,17148.288109987974,1,0.0,0.999999999980929,1.0693876811590663E-18,1.9031191469785736E-11,2.0106373139986305E-22,3.4021129242023487E-14,4C -00.01,1.5941994111,-0.0734485672,0.001,0.001,90.0,183,00 06 22.60786,-00 04 24.4148,QSO,QSO|X  |X  |QSO|cm |QSO|G  |Rad|*  |Q?,183418.3967,1.0377,,,1.2502,-1.94,-2.59,,,,20.14,19.35,,19.303,19.016,18.748,20.05,19.985,19.537,19.545,19.54,0.635291,2CXO J000622.6-000424,QSO,1,2
163,2CXO J001553.1-005711,16228,35,13.66592354688854,3.9713369614663065,-0.9532674794749325,13.04103486079952,412.7637710739419,151.44181305839913,1.5069725811026E-13,0.21611492816989,-0.12742036227358,-0.33354153653966,1.55756,0.563928,0.13811792875423,1.1130836519664383E-4,0.011358593814586914,0.01124728544939027,0.011469902179783558,0.24136808161632,1.4479407886089282E-4,0.004867963357207578,0.004723169278346685,0.005012757436068471,0.16669843385881,2.9847038301299925E-4,0.0033826380045849495,0.0030232866849930814,0.004254138434695954,0.80890145619702,8.903119883929206E-4,0.003109418240827204,0.0026165052606667203,0.008423128006620005,0.58043629913162,0.5695265882664999,0.7680456911975,0.36703406858467,0.42967043699365004,0.29199088170751,0.33129898865689,0.09462089367027005,4.9941122456277E8,4.9944144242952E8,30217.866750001907,1,0.0,0.9786820134774841,0.02121096433021378,1.0701355275018552E-4,8.634444947467026E-9,5.109923807852922E-12,2MASX J00155305-0057110,3.9711008766,-0.9530081776,0.004,0.002,90.0,3,00 15 53.06421,-00 57 10.8294,EmG,EmG|G  |*  |G,24614.2116,0.08577,,,,,,0.207,0.182,160,16.73,,15.54,13.628,12.85,12.569,17.902,16.234,15.371,14.937,14.624,1.262354,2CXO J001553.1-005711,GALAXY,,
219,2CXO J002106.8+005643,13014,5,4.145691788466249,5.2783704866853896,0.9454791756845357,10.675806414645464,716.6890322860334,0.5052688764928727,6.9283654924049E-14,0.17489069331668,-0.18988132417239,-0.35227982510931,1.73522,0.567446,0.091866377222739,4.675311905954181E-6,0.007882047531193358,0.007877372219287403,0.007886722843099311,0.12752991951549,7.951842934512563E-5,0.002369817448745656,0.0023284096057084504,0.002827912684264809,0.19884357074651,1.312412713407E-4,0.0023697720850791486,0.0022996136357174737,0.003065236154157938,0.10626993602216,1.6427105027190338E-5,0.0031421200461848164,0.003116705360591605,0.0031546333609094967,0.37139368590882005,0.39182788552063996,0.20029559664840002,0.012542230702469959,0.24589013809676996,0.24852109328909,0.41021374195992,0.04400811757637002,4.3575088121659E8,4.3577029241651E8,19411.199919998646,1,0.0,0.9999999929488439,1.005349023816218E-17,7.050414213995893E-9,1.430694204523286E-13,5.952442827955524E-13,SDSS J002106.79+005643.3,5.278298,0.945386,,,172.0,1,"00 21 06.792  ","+00 56 43.39  ",QSO,QSO,183749.4998,1.041304,,,,,,,,,,,,,,,21.831,21.25,20.555,20.229,20.04,0.424962,2CXO J002106.8+005643,QSO,,
222,2CXO J002113.2-020115,3017,5,4.673678480438523,5.3054123150529335,-2.021014236464896,12.837086314835055,1182.9284972975063,0.08132029666614393,3.3061090566552E-13,-0.056214865708932,-0.30730793254216,-0.25359150530918,2.07517,0.389127,0.11595527234143,6.792371834686558E-4,0.04482966131570087,0.043927586400614685,0.04562578192026853,0.32934584319279,7.335994821474292E-4,0.008584230381254665,0.0076698124911978235,0.009455190097443675,0.21927916588632,9.431968595792975E-4,0.015069807774702373,0.013668715428816649,0.01670691144291758,0.13135963303813,2.6506483206547167E-4,0.02113285098590577,0.020829274102417455,0.021516611340596115,0.8734880969681,0.8289045754382101,0.931759901870831,0.6684448483483201,0.950670448343307,0.5331803756845199,0.974771559583209,0.45939668935731004,1.516405037569E8,1.5164539938699E8,4895.630089998245,1,0.0,0.9999638248203825,3.6175172145165634E-5,2.213667006731597E-14,6.928385583730446E-12,5.267890663141534E-13,SDSS J002113.30-020115.4,5.3054412896,-2.0209615689,0.0,0.0,90.0,7,00 21 13.30591,-02 01 15.4616,QSO,Q? |QSO|QSO|QSO|QSO|*  |UV,153843.0299,0.763,,,0.9169,-0.88,-0.63,,,,18.6,,18.7,,,,20.621,19.995,19.943,19.972,19.605,0.21637,2CXO J002113.2-020115,QSO,,
226,2CXO J002140.9+003841,5649,1,4.668395246958029,5.420824365998669,0.6448880758490273,11.002733717819046,772.7422413071965,3.3444639408343897,5.6269282994109E-13,0.054965646470956,-0.11742660836977,-0.16989381636477,2.14804,0.552781,0.098188287611378,1.774333665181642E-4,0.05667525993926093,0.056497826572742764,0.05685269330577909,0.1157822738859,5.735100652412345E-5,0.017301481654063866,0.01720271893336001,0.01737610489101418,0.11080533039252,1.0147560511374336E-4,0.022069707329870555,0.021883113121851608,0.022145039826620475,0.10886930641138,7.205033313012356E-5,0.01728778638522283,0.017222819806532258,0.017388535203832326,0.20624279590207995,0.08869492483829,0.38936285715689,0.03458533042220002,0.50523973646258,0.03851420457827004,0.57048425130816,0.06138385520781997,2.5513039300214E8,2.5513317680213E8,2783.799990028143,1,0.0,0.9999999899125385,2.969633744744498E-11,1.0057755295550636E-8,2.459799683417296E-16,6.695252096816245E-15,LBQS 0019+0022A,5.4209018473,0.6449122378,0.001,0.001,90.0,32,00 21 41.01644,+00 38 41.6841,QSO,IR |QSO|QSO|QSO|QSO|AGN|*  |QSO|AGN|Rad,78361.0417,0.306816,,,,-2.14,2.38,,,,18.99,18.54,,16.512,15.653,14.651,18.968,18.643,18.04,17.746,17.355,0.292164,2CXO J002140.9+003841,QSO,2,2
227,2CXO J002140.9+003841,13014,14,17.16655285559362,5.420824365998669,0.6448880758490273,11.002733717819046,772.7422413071965,236.36069144241904,5.0861767741801E-13,0.024984384759525,-0.24859462835728,-0.26733291692692,1.70698,0.45374,0.043734652681493,1.798481310734748E-5,0.042116104907267055,0.042098120094159704,0.0421340897203744,0.064042133730687,1.976331941007728E-5,0.019134229356084814,0.019114466036674736,0.01915399267549489,0.081826995340991,1.2563650626404474E-5,0.01065901349890541,0.010646449848279005,0.010671577149531814,0.047700980269503,6.32229159826063E-6,0.012322632925801642,0.012313868474023805,0.012329027920867508,0.82852444038517,0.82796746465338,0.35664888229165004,0.31845833775099996,0.81672306617557,0.82135967798426,0.36890470494498995,0.06297014779692,4.3575088121659E8,4.3577029241651E8,19411.199919998646,1,0.0,0.999999999999929,2.0493093172216772E-20,1.519676807311323E-23,1.3238740222525583E-18,6.899521116905732E-14,LBQS 0019+0022A,5.4209018473,0.6449122378,0.001,0.001,90.0,32,00 21 41.01644,+00 38 41.6841,QSO,IR |QSO|QSO|QSO|QSO|AGN|*  |QSO|AGN|Rad,78361.0417,0.306816,,,,-2.14,2.38,,,,18.99,18.54,,16.512,15.653,14.651,18.968,18.643,18.04,17.746,17.355,0.292164,2CXO J002140.9+003841,QSO,2,2
230,2CXO J002231.7+002538,2252,51,5.035784929331882,5.632224616764404,0.4274785061329093,15.97359599035047,1546.0318300194592,0.4095649997765491,5.206315715278E-14,0.052467207995003,-0.27482823235478,-0.3210493441599,1.76879,0.435644,0.063625951614879,4.912720461057278E-7,0.004915421467722197,0.00491493019567609,0.004915912739768302,0.38224515860876,1.2636931114384608E-4,0.0013213481486951135,0.0012464660790846632,0.0021175168676203864,0.075857002166796,6.081980731703054E-6,0.0016535439775521013,0.0016460472425045614,0.0016603967194571956,0.44682284165638,2.448483012881803E-4,0.0019453027413690238,0.0017816095579533643,0.003814371623548145,9.047681254600315E-4,0.13805481814482,0.31229669054599996,0.56715313748147,0.004568478691579947,0.046140652316150055,0.58670254045701,0.565768367874,9.5169117481933E7,9.5241255082E7,72137.60006700456,1,0.0,0.999999997966313,1.3163992096551469E-27,2.033251071843093E-9,1.042622755235652E-15,4.3791792524869745E-13,SDSS J002231.73+002538.3,5.632225,0.4274555556,,,172.0,2,"00 22 31.734  ","+00 25 38.84  ",QSO,QSO|QSO,162082.2099,0.831382,,,,,,,,,,,,,,,23.707,,,22.16,22.19,0.082634,2CXO J002231.7+002538,QSO,,
231,2CXO J002235.9+001850,2252,23,1.91024420666754,5.649851025917371,0.31395958918374406,16.805332656393936,2251.494328987238,0.07752747325042351,4.9264245024489E-14,0.0062460961898814,-0.43847595252967,-0.4422236102436,2.07709,0.387082,0.083828519350213,1.8781666875912397E-5,0.005221106191337679,0.005202324524461767,0.005239887858213592,0.11895430598936,2.8800043022789394E-5,0.0011169375203715817,0.0011035239769974212,0.0013673239465256794,0.11457989417126,7.30319439825385E-6,0.0015635493531320516,0.0015562461587337977,0.0015708525475303054,0.30768766097742,2.322635083483481E-4,0.0025410846406963097,0.0024214377827596594,0.004383574485615087,0.77688183203414,0.891862169909,0.6730740971111,0.05842016432443997,0.5959097427229201,0.88057638707826,0.23289161101640998,0.25491218072196,9.5169117481933E7,9.5241255082E7,72137.60006700456,1,0.0,0.999999801712269,1.9827033059940887E-7,1.667681359069411E-11,3.165251981705546E-13,4.0114583645814364E-13,[BHM2012] WHDFCH-005,5.6498458333,0.3139,,,172.0,1,"00 22 35.963  ","+00 18 50.04  ",QSO,QSO,118670.8667,0.52,,,,,,,,,,,,,,,,,,,,0.215334,2CXO J002235.9+001850,QSO,,
236,2CXO J002248.7+001518,2252,7,6.573036364684192,5.703175347427191,0.25518957062460357,13.230518983748045,758.7278927604474,8.636661456843855,3.4506161802718E-14,0.2211118051218,-0.23485321673954,-0.43347907557776,1.7544,0.526725,0.10997077337219,2.1451808817619456E-5,0.003307927276081414,0.0032864754672637946,0.0033293790848990335,0.12127475545287,2.4388167930443196E-5,0.0010355634387599307,0.0010235457998744833,0.0012342979675342394,0.64555990478145,1.5317583306771165E-4,9.062031151306053E-4,8.187741646096486E-4,0.002268189250267724,0.097115185806874,2.5617015722888004E-5,0.0013636111561560896,0.0013336811282601072,0.0013968169113893708,0.49971553413645,0.003394990582540003,0.44653411412932,0.62477678427885,0.08012152851210996,0.02466557360782995,0.06688448070548003,0.28923243404655996,9.5169117481933E7,9.5241255082E7,72137.60006700456,1,0.0,0.9999973238888767,2.299570859100249E-6,3.7649806026304356E-7,4.2145517774020547E-11,5.693286122461905E-14,2SLAQ J002248.74+001518.2,5.7031081624,0.2550488801,0.001,0.001,90.0,4,00 22 48.74596,+00 15 18.1760,QSO,*  |*  |QSO|QSO|*  |QSO,205985.4244,1.322,,,0.6894,-1.27,-0.13,,,,,,,,,,20.6,20.401,20.106,20.26,20.148,0.561272,2CXO J002248.7+001518,QSO,,
265,2CXO J002338.1+041700,7914,1,6.723214381587884,5.908970291315882,4.283417315405741,15.095211505754184,1109.4715959580965,0.09881022119480005,8.0484114620234E-14,0.25484072454716,-0.021236727045597,-0.27482823235478,1.55282,0.759009,0.24131915327318,1.3960931822026585E-4,0.005781049846985873,0.005641440528765607,0.005920659165206139,0.24851465289741,7.848343227668088E-5,0.0024004444852135623,0.0023219610529368814,0.002478927917490243,0.10247550475032,1.1714160454735504E-5,0.00179974816823673,0.0017863149275724798,0.0018209230871964925,0.18888265342072,3.3289681173720334E-5,0.0015802849482341355,0.0015469952670604152,0.001613574629407856,0.6824605390490099,0.64302368460828,0.12826178821843004,0.60840401732881,0.22380167598046996,0.42153499365905,0.29673888925591996,0.18245109604512,3.0489162052692E8,3.049416638273E8,50043.30037999153,1,0.0,0.999885815951013,1.1277439876495906E-4,1.409644955314828E-6,4.221573058219145E-13,4.8478417045495275E-12,SDSS J002338.17+041700.4,5.909058,4.283466,,,172.0,1,"00 23 38.174  ","+04 17 00.48  ",QSO,QSO,206730.9578,1.333,,,,,,,,,,,,,,,23.572,22.127,21.01,20.726,20.029,0.360361,2CXO J002338.1+041700,QSO,,
432,2CXO J002702.3+045130,2579,1,15.32347699785206,6.759706655656089,4.858473117656697,26.66533949734633,2435.2336410094276,48.955810051140574,2.0734269176616E-13,0.00999375390381,-0.30480949406621,-0.31355402873204,1.94752,0.457977,0.028688258568204,1.6553071078409833E-5,0.022177159832652015,0.02215501529974825,0.022194938537798786,0.044939967406155,1.2423741690962398E-5,0.007137430881715399,0.007121629840330613,0.007148964557940177,0.19507105140257,1.094346260690558E-4,0.007136405200926563,0.0070269705748575075,0.007245839826995619,0.085860950413255,3.077816782523935E-5,0.007903254509216416,0.007872476341391177,0.007934032677041656,0.7839314045526999,0.49949286896958,0.70690587995484,0.16713462184969996,0.77188969914273,0.53173643177825,0.70778482829042,0.32598019268083,1.241546027403E8,1.2422183809098E8,67235.35067999363,1,0.0,0.9999999997065601,2.4712025306017833E-14,2.9339033749686055E-10,1.5901700720216484E-17,2.2197339302269864E-14,SDSS J002702.35+045130.2,6.7598175457,4.8584184156,0.0,0.0,90.0,6,00 27 02.35621,+04 51 30.3063,QSO,QSO|QSO|QSO|*  |QSO,165344.3201,0.86,,,,0.56,0.46,,,,,,,,,,18.953,18.574,18.463,18.584,18.429,0.443848,2CXO J002702.3+045130,QSO,,
434,2CXO J002716.5+045607,2579,4,9.51675928769227,6.819012253211156,4.9354357797064,9.732414059996408,280.4510735088782,31.285821520496118,2.0602511073683E-14,-0.041224234853217,-0.28232354778264,-0.24109931292942,2.11198,0.453193,0.10052122051439,1.3706206140881106E-5,0.002911528777026013,0.002897822570885132,0.0029252349831668943,0.53047251046354,1.0455871591008598E-4,9.604578342543274E-4,9.191736809378346E-4,0.0018458688827322663,0.20529282775338,5.843587121811777E-5,0.0010003636954184596,9.212382828637553E-4,0.0010764295373700784,0.20371967363554,4.114767172426073E-5,9.451100739563024E-4,9.217978673510022E-4,0.0012316738828279693,0.16249748053176005,0.027278066277069968,0.8190884852537,0.39813581701077005,0.07549068723671004,0.08420831494796999,0.71347841383789,0.70280176108368,1.241546027403E8,1.2422183809098E8,67235.35067999363,1,0.0,0.9999998530779345,1.4692160849342478E-7,2.723705385783558E-17,4.602839915673557E-13,1.9441318201221423E-16,SDSS J002716.57+045606.6,6.819054,4.935187,,,172.0,1,"00 27 16.573  ","+04 56 06.67  ",QSO,QSO,230410.7064,1.764385,,,,,,,,,,,,,,,21.271,21.038,21.056,20.688,20.548,0.908037,2CXO J002716.5+045607,QSO,,
435,2CXO J002725.2+045429,2579,3,9.630145919545608,6.855250918285321,4.908239017837865,12.961423794673196,574.4302784592078,23.807258186142054,4.2956773735293E-14,-0.092442223610244,-0.23235477826359,-0.14241099312929,2.10788,0.513105,0.075674415849363,4.485480473552906E-6,0.0037526717482567157,0.0037481862677831625,0.0037571572287302684,0.44385311219222,1.0091493177471688E-4,0.0010895352883796248,0.001046620626875943,0.0023614410683409017,0.073312354061598,3.5261050687131765E-6,0.00157388880869974,0.0015701655619644243,0.0015783926316761062,0.82654726883177,2.2657524623357765E-4,0.001089440564240316,9.876349458552154E-4,0.0037839023829374027,0.26896186140163003,0.923656821690265,0.06500231648449994,0.89946678646722,0.42727134002023004,0.6754363759554101,0.012924254182320016,0.6811440879914901,1.241546027403E8,1.2422183809098E8,67235.35067999363,1,0.0,0.9999999085623201,2.0914421027406442E-8,6.735111954386543E-8,3.172136260844223E-9,9.706163214799966E-16,QSO B0024+046,6.855414,4.907994,0.006,0.005,90.0,9,"00 27 25.299  ","+04 54 28.78  ",QSO,QSO|QSO|QSO|G  |EmO,240268.2744,2.012136,,,,,,,,,18.0,18.4,,,,,18.961,18.945,19.027,18.79,18.709,1.058392,2CXO J002725.2+045429,QSO,,
437,2CXO J002733.3+045911,2579,6,4.535666100934283,6.888848694820922,4.986609103048814,27.052067319805836,4710.4799820146545,0.5265299825817975,1.33797980035E-13,-0.026233603997502,-0.25858838226109,-0.23360399750156,1.98087,0.441538,0.1217531468056,8.692376677258383E-5,0.014044186509950271,0.013957262743177688,0.014131110276722855,0.136683576315,3.634654040243833E-5,0.003570557245083541,0.0035342107046811024,0.003606903785485979,0.061528866225329,9.421183251629058E-7,0.005430217318010469,0.005429275199685306,0.005431159436335632,0.12787945062238,5.436316431494804E-5,0.005048302222113846,0.004988153716930093,0.00510769437259978,0.88679432680379,0.56989650179136,0.25623746850147,0.922557227039562,0.8147089710708499,0.7160083596921301,0.24065128444815997,0.85148045773657,1.241546027403E8,1.2422183809098E8,67235.35067999363,1,0.0,0.9999999979876293,1.7022350629113674E-9,3.0919471659473014E-10,2.548222769094152E-17,9.376486105168488E-13,NVSS J002733+045912,6.88888,4.98663,,,172.0,1,"00 27 33.33   ","+04 59 11.9   ",Radio,IR |Rad|Rad,,,,,,,,,,,,,,,,,,,,,,0.135146,2CXO J002733.3+045911,GALAXY,,
447,2CXO J002839.8+003540,4080,3,11.37250324869912,7.1658485564240095,0.5946971020409552,11.528013134793877,465.9276440217062,51.74110502543044,1.434234838614E-12,0.036227357901312,-0.1261711430356,-0.16114928169894,1.74769,0.559357,0.066507918253782,4.4619211121409673E-4,0.1327765123819796,0.1321919998000245,0.13328560163188682,0.29427973945319,0.0028781622654274804,0.04383189549214724,0.04035714407899741,0.04709367134436174,0.10602446002743,3.503005575747391E-4,0.049797371915805744,0.04943136929243346,0.05032267439895248,0.1955299368404,8.81072189319064E-4,0.039177275780228865,0.038296203590909794,0.04005834796954792,0.62669968813598,0.925278117201457,0.46165820231207,0.6895049336922601,0.36020277872268003,0.84599229173928,0.57844012499693,0.83332517174601,1.7818444188075E8,1.7818601948074E8,1577.5999900102615,1,0.0,0.9999984972008557,5.424871760399249E-7,9.603112844817877E-7,3.7957851297293747E-13,3.1095215116307474E-13,SDSS J002839.77+003542.2,7.1657254486,0.5950728462,0.001,0.0,90.0,6,00 28 39.77411,+00 35 42.2622,BLLac,Bla|Bla|BLL|Bz?|*  |BLL,143799.8484,0.68632,,,,-1.31,-2.89,,,,20.39,19.81,18.7,,,,20.207,19.842,19.601,19.279,19.073,1.423424,2CXO J002839.8+003540,GALAXY,,
477,2CXO J003606.4+183759,2551,12,13.4477419530575,9.026826517609038,18.633136628772167,24.356543036867638,2220.4591982405955,12.01069798592374,4.8930518223663E-13,0.12492192379763,0.0087445346658337,-0.11617738913179,1.73062,0.645858,0.042518459850249,1.9948397020512487E-5,0.041784642806587,0.04176469440956648,0.04180459120360751,0.077998420683099,4.00509630738349E-5,0.014976743335583985,0.01493669237251015,0.015016794298657819,0.1077341098286,9.554327914708134E-5,0.015258438527284849,0.015162895248137768,0.01535398180643193,0.15191415385815,1.4146334411698457E-4,0.011549460491086044,0.011407997146969058,0.011690923835203027,0.39087179151997,0.33937249804720004,0.52223186980624,0.28509168929194995,0.07290268446918002,0.06532526989284004,0.27574514458992005,0.37500332481585996,1.4956408503844E8,1.4958584183836E8,21756.799920022488,1,0.0,0.9999893741081775,1.7601363926075547E-17,1.0625891789156524E-5,4.0360767096863125E-18,3.230825872913986E-14,2C   44,9.0268396704,18.6330698328,0.001,0.0,90.0,110,00 36 06.44152,+18 37 59.0514,QSO,QSO|QSO|*  |Rad|QSO|X  |G  |Rad|IR,215376.0187,1.470365,,,,2.23,2.88,,,,20.0,20.0,,16.981,15.552,15.366,21.795,21.726,20.231,19.442,19.002,0.244616,2CXO J003606.4+183759,QSO,,
545,2CXO J003820.5-020740,9292,24,0.2860750811663267,9.585489426170625,-2.12798611236361,33.28914408103233,7003.884766605391,0.03487736098355979,1.8080400794705E-12,0.30480949406621,0.10493441599001,-0.20612117426608,1.20901,0.761337,0.056198218892766,2.934933404893231E-4,0.18295523043960005,0.1826617370991107,0.18324872378008936,0.053000052401281,4.605115454132252E-5,0.06807925843191175,0.06803320727737043,0.06812530958645308,0.096571126005455,2.6325003383619733E-4,0.053019681243179795,0.0527564312093436,0.05328293127701599,0.062377013832608,1.0056773961608645E-4,0.061856292212911314,0.06175572447329522,0.06195685995252739,0.35154367009195,0.14800686769321003,0.43773621468174995,0.15203979646667998,0.25604065619023,0.42885525798221,0.07094481486338,0.37876593680138004,3.1835728933709E8,3.1836532408978E8,8034.752689957619,1,0.0,0.9999999999546674,2.509854729469524E-16,4.4042396445271754E-11,3.863068487703266E-25,1.2903260129044892E-12,ICRF J003820.5-020740,9.5855389363,-2.1279297372,0.0,0.0,90.0,206,00 38 20.52934,-02 07 40.5471,Seyfert_1,QSO|G  |cm |G  |gam|Rad|IR |QSO|Sy1|AGN|X  |G  |Rad|QSO|*  |GiC,58943.6966,0.220437,,,,,,,,,19.04,18.02,17.6,,,14.494,19.831,19.344,18.675,18.12,18.06,0.270025,2CXO J003820.5-020740,QSO,,
3089,2CXO J004341.4+005610,3308,7,1.605793797304533,10.922863630349525,0.9361351379724073,11.91293983264827,987.7388676086381,0.039692385965686396,2.5698136995536E-13,0.062460961898813,-0.35977514053716,-0.41224234853217,2.09148,0.339526,0.10777753406857,2.0572650399864126E-4,0.03667639439123093,0.03647066788723229,0.036882120895229575,0.14331764317085,1.344033393646145E-4,0.007077904248334161,0.006906640101661503,0.007284349233727383,0.12131572311162,6.567364448489866E-5,0.00986616454971082,0.009807754397016505,0.009957916740811378,0.15631299563797,0.0015258607899526384,0.01973206626265544,0.018031612217409138,0.02416979268749906,0.46683697390062995,0.29364388284168996,0.22774035301261997,0.36855242957340995,0.23812603023125,0.31923515216498,0.18486049983675001,0.39325694826614,1.4252456463581E8,1.4252922703579E8,4662.399980008602,1,0.0,0.9999999275698626,7.242096036551818E-8,1.430546681973162E-16,1.0348309250476375E-12,8.145371052004574E-12,2XMM J004341.4+005610,10.9228948153,0.9361142693,0.0,0.0,90.0,17,00 43 41.49476,+00 56 10.0114,QSO,QSO|QSO|X  |QSO|*,161921.9813,0.83,,,,-0.16,0.6,,,,19.73,19.49,,,19.1,18.895,20.1,19.577,19.429,19.551,19.28,0.135072,2CXO J004341.4+005610,QSO,,
