,name,obsid,main_type,BYDra,Candidate_YSO,Orion_V*,TTau*,YSO
3917,2CXO J022617.0+614919,5889,YSO,0.04737563106322321,0.06276875237628751,0.3188635239802763,0.2014353021741223,0.3695567904060907
3940,2CXO J022727.4+615711,5889,YSO,0.06689998282904963,0.1428466757739586,0.24375794906413592,0.1453999136236331,0.40109547870922274
3981,2CXO J023352.7+612617,7033,YSO,0.07459901459682901,0.10364705948684105,0.2825210083310826,0.17126982058699045,0.36796309699825686
4011,2CXO J024017.8+390151,8198,TTau*,0.10584950987473953,0.08497798668065142,0.18832834250643454,0.4260496517689599,0.1947945091692147
4152,2CXO J030537.4+351531,4142,TTau*,0.19567878729766927,0.21875588982286526,0.14042320987765314,0.30069689569139296,0.14444521731041943
4232,2CXO J031701.4+411709,9097,Orion_V*,0.14436987955054217,0.15397560990499531,0.2902285699350612,0.22550480841558262,0.1859211321938187
4298,2CXO J031851.0+414151,4952,BYDra,0.34492559112438514,0.34283954793936416,0.04885046533138357,0.190757645716689,0.07262674988817797
4299,2CXO J031851.0+414151,4950,Candidate_YSO,0.40590973461849084,0.45060493669915985,0.011471119339890841,0.11528924878890343,0.016724960553555115
4306,2CXO J031902.6+413916,4950,Candidate_YSO,0.3537542056511838,0.3630152624118599,0.06462318643234943,0.14682334857318616,0.07178399693142071
4313,2CXO J031921.1+413119,11714,TTau*,0.12174342587555716,0.16765246687990415,0.22747710461358958,0.28481396452222607,0.19831303810872303
4328,2CXO J031937.2+411830,11715,TTau*,0.06621916595335622,0.10266419044233506,0.1858884709528151,0.3498693992684098,0.2953587733830838
4467,2CXO J032905.9+311640,6436,YSO,0.10275657067981306,0.11472078500704547,0.24329142805063833,0.09489164678701746,0.44433956947548564
4785,2CXO J033238.1-250401,5764,Candidate_YSO,0.1594773494384204,0.25605880185062374,0.1667125270782754,0.1971842747814529,0.22056704685122763
4896,2CXO J033314.5-250002,5764,YSO,0.04139253440024429,0.0873933064384051,0.16223801209023772,0.29504075281498127,0.4139353942561316
4975,2CXO J033646.5-350629,4170,TTau*,0.15992686626245883,0.22195457399619756,0.19940691118909423,0.3258245648884532,0.09288708366379624
5009,2CXO J033808.7-353419,4174,YSO,0.09538949430438799,0.11153950493598067,0.2618111302816262,0.2345450152101913,0.2967148552678139
5120,2CXO J034328.7+315458,8933,YSO,0.15094256881178275,0.15488270134934645,0.14386956471532278,0.2547395976581628,0.29556556746538526
5302,2CXO J035600.8-375028,5761,Candidate_YSO,0.39903478426897393,0.4524286018381597,0.019418065298918197,0.032778676878268104,0.09633987171568018
5397,2CXO J041448.2+053057,3419,TTau*,0.13833825764605248,0.2604778352103047,0.17979486034437323,0.2724996895885885,0.14888935721068092
5626,2CXO J043741.6+505646,7478,Orion_V*,0.1107183192019928,0.1587481012219815,0.30724705245640993,0.18960271526807632,0.23368381185153947
5642,2CXO J043917.3+051506,9761,Orion_V*,0.03291955593891255,0.06665369899921769,0.32307101528103827,0.28273017907011355,0.2946255507107179
5755,2CXO J045414.9-100226,12880,Candidate_YSO,0.32493409809949847,0.3547587711056996,0.019516817598203787,0.14127995439102292,0.1595103588055752
5851,2CXO J050644.8-315311,4062,TTau*,0.1723111939324421,0.21824685910113914,0.11934686456604511,0.3083549618272569,0.18174012057311675
